news_source,is_title,text,topic,date,link,medium,labels
Sky News,0,France has tightened restrictions on foreign travellers in an effort to limit the spread of the coronavirus variant first identified in India,corona,2021-05-31T10:30:25+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-france-tightens-restrictions-on-foreign-travellers-due-to-fears-of-indian-variant-12321210%3Fdcmp%3Dsnt-sf-twitter&h=AT18HjcnSgY3IIIclfjm2zJo1DZPIWZfyMmBaB5D4WT_Ejj6-uvTA-sDF9QILytHZUZKnQpG1KKIpZAGZRY4dh27etBeNtuchWTslp3M_XHkokdjZ7KRCqyxzzBqTU6_kuTflewTBCbTrFqgS5nu&s=1,fb_post,0.2252819836139679
Daily Mail,1,Eight-year-old girl paralyzed after COVID infection triggered auto-immune disease,corona,2021-09-17T22:00:20+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10002539%2FEight-year-old-girl-left-paralyzed-COVID-triggered-rare-auto-immune-disease-encephalomyelitis.html%3Fito%3Dsocial-facebook&h=AT1yoGgSeugQwYkIaf0dj1wNifQaSz-oBVErT4jMAkiUpkL7v5UEVM6fM5pW8R8aQE10VyWpFbaZ3Zxb1rKcA1Kn15BCewKmQjmrfaRoE79m54u-LWpVKV_IcfnnFA2vdEjoYk461l8NMKNH8Q7w&s=1,fb_post,0.1380342692136764
Sky News,1,COVID-19: Travel industry says return of pre-departure tests for all UK arrivals is a 'devastating blow' - as Nigeria is added to the red list,corona,2021-12-05T07:30:02+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-travel-industry-says-return-of-pre-departure-tests-for-all-uk-arrivals-is-a-devastating-blow-as-nigeria-is-added-to-the-red-list-12487038&h=AT22se2CLUnQVVbeR3m_RyvLhWJK8RsX7BrS4zYyJ7dItjiJQ37MKbhbtj6Chdi-uQ0tAqCplmpv6Yp6jHUuT9JQRZIJtwn9Wnos8YPwb8m-Fzl4ROkFRgmoiqMTB61F680ZKvSXfCBKM3Qudk8w&s=1,fb_post,0.5515038371086121
BBC News,1,Inmates use British red phone boxes in Russian jail,crime,2021-05-14T20:32:10+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3uQhYrU&h=AT2-Wkyws04enCXKFJ10CPq42_MQm0xZMuHauHkmUD3I43kaDWCLVlIlNcsQVfr-JqPzThMPKlGqPNv4Or53bodkqYl0gzPCB8NxqRAniyEF8WTTKgvDr-WzdcreT1TXjeNMUn7vAmVralfMAqzW&s=1,fb_post,0.2538934350013733
Daily Mail,0,19 December: 23 cases,corona,2020-12-23T00:01:52+0000,https://www.dailymail.co.uk/news/article-9080871/New-South-Wales-records-eight-cases-Covid-19.html,article,0.1736003756523132
BBC News,0,Swansea council's leader said it would consider whether the money should be recovered if conditions were breached.,corona,2021-12-03T19:58:12+0000,https://www.bbc.com/news/uk-wales-59527142,article,0.4290243089199066
BBC News,0,Not in the spirit of the law.👻,corona,2021-03-05T17:49:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Fuk-wales-56278809&h=AT32NgrxPLYu_fdmsZWcqM-VA0Tj3unS9bFKAXolxlUoXRqtc-_qh-apmjGkIVzObTkD1nXsmFS8uTZ5reeozF7ZLEsr9aRdma_QVNHVoCmZabgWBjmJ8xiidVi8ec3Gb2GOgdqaujR4g7Ap2lpx&s=1,fb_post,0.8698091506958008
Metro,0,What were you doing last December while the PM broke his own lockdown rules?,corona,2021-12-02T18:15:00+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F02%2Fcovid-bereaved-hit-out-at-boris-johnson-over-downing-street-christmas-parties-15701117%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT0j8I9zlJGasoSCjproGdtRZRBCU5EKuV-ZJJBOIBVCeMLE3PF72eljgDlcza3Z5dzXQ7genfcCQ3OWpoOGs2Cz6Agj8YtNGk74AjdPmfHHsEbfDl2jtPrd2VBRGtvKeZM0OJXhH8pgh4cm-W6U&s=1,fb_post,0.6142489314079285
Metro,0,He was charged with her murder on Sunday night and remanded in custody ahead of an appearance at Medway Magistrates’ Court on Monday.,crime,2021-11-29T10:20:00+0000,https://metro.co.uk/2021/11/29/alexandra-morgan-man-40-charged-with-murder-of-missing-mum-of-two-15680871/?ito=facebook%7Csocial%7Cmetroukfacebook,article,0.13333333333333333
Metro,0,"Pandemic, sleaze and Peppa Pig: Dissatisfaction with the prime minister’s performance is more widespread now than at any point during this tenure.",corona,2021-11-25T07:20:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F11%2F24%2Fboris-johnson-approval-rating-dips-to-record-low-according-to-poll-15659300%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT2J9DF2mIeTAISsUHtml1uE7vxKPUygq_KdiJn2X8fg5DCXWVz0JIIWkIROULUNXMG7ojmgBrF3cOGkhaj1kDcdANT2LEMWM6tGSkDHNTcR3Yfi2SQ4h4pJ9P0Qo_MipFcwwBuo_ZWACAFz1o9p&s=1,fb_post,0.6261582970619202
Metro,0,Let's keep our fingers crossed 🤞,corona,2021-06-18T10:30:49+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F18%2Frestrictions-could-end-on-july-5-if-covid-vaccine-success-continues-14792359%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT23Smji7odRCEdM0IgwXSPUOp5SX1pqMInTVYEkZ9mSIYOY5c3eE167mS4kET3ftbSgkxRVHMts8P-x55fdpHnePBsz8_NL0bhnzxtWLw3aljiRtMUUNFmdnhxpmhQ31yF4JlcGpMmelq9GXRuT&s=1,fb_post,0.9014254212379456
Daily Mail,0,"Ronnie Oneal III, 32, was convicted on Monday of two counts of first-degree murder, one count of attempted first-degree murder and one count of arson in Hillsborough County court.",crime,2021-06-22T23:18:21+0100,https://www.dailymail.co.uk/news/article-9713895/Florida-father-convicted-double-murder-decides-represents-instead-using-attorney.html,article,0.0394742600619792
Daily Mail,0,JUST IN: It will be running tests 'in the coming weeks' 🙌,corona,2020-12-23T23:45:15+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2Fz8B2w0C&h=AT1x107EJBrEyfE6APJaqyLQR2zZVKASafV5VnhXge_HI2cqs-HAC6ZYj9vIEnlv38A10ox7ComZAkppQRPnpeAeutTLO1-sm7CRUcZJV0U-XOupa9EOg18R0Vso0TSlkO4-AEDb2XoAhmFitDkF&s=1,fb_post,0.6480759978294373
Daily Mail,0,Ms Nessa's death has sparked a wave of fury over women killed in public spaces in London this year - with campaigners urging action on the 'epidemic of violence' facing women.,crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.4821043014526367
Metro,0,‘He was additionally arrested for possession of the knife.,crime,2021-06-22T18:28:00+0000,https://metro.co.uk/2021/06/22/man-who-stabbed-16-cats-in-brighton-was-finally-caught-on-cctv-court-hears-14813371/?ito=facebook|social|metroukfacebook,article,0.1415383070707321
BBC News,0,The PM reiterated the UK wanted justice for a teenage motorcyclist killed after colliding with a car driven by a US citizen given diplomatic immunity.,crime,2021-06-10T22:11:07+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F2ShV7I1&h=AT0LODrWOHxZ-vkB4Mx047vEiwtDQijMvDo-Xs34H-0lOoTDnWqa8s_Pzf4my_nr13p_LyNWO2fsAOvIO0vx57rY3XPnVbjfqNnZWDI3Eno7VbFtls4f79F4efwXgkg9UEd62g9qOn0zw0Kl6ScC&s=1,fb_post,0.2406482696533203
BBC News,0,"The Janssen single-dose Covid vaccine has been approved for use by the UK medicines regulator, and will be available later this year.",corona,2021-05-28T11:45:48+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3uud1nN&h=AT1PNQrkOmokkSpybnxUUcvAsoV1X8bNZ5vHl04vD8r6nHUEM_ISl3z2erTkteu4g4mLibvSnRUwxHBn0gSKETgXrFpFqxnMP8yn0tv4P869VHMdXMGcfJbiIhFWL6-uuO27v1Kb0SwV9S7w_PMp&s=1,fb_post,0.2084636092185974
Daily Mail,0,"The man, who has not been identified, reportedly alerted health officials in his home state of the potential spread - which he says affected approximately 15 members of the 35-strong friend group.",corona,2021-12-05T07:34:27+0000,https://www.dailymail.co.uk/news/article-10276697/COVID-cases-Norwegian-Cruise-ship-returning-New-Orleans.html?ito=social-facebook,article,0.3165541291236877
Metro,1,"Tributes to ‘queen of family’ grandmother, 84, strangled to death at home",crime,2021-06-03T20:00:04+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F03%2Ftributes-to-queen-of-family-grandmother-84-strangled-to-death-at-home-14711495%2F%3Fito%3Dfacebook%257Csocial%257Cmetroukfacebook&h=AT1T2AUmvIp7I484S6Ys54x6inNxDzyDYk_XRUBSqurkFbXC5m6DVF5ZwWaIPrhSxktUxkOnsvBKDK4up390zFRvutws3DcaIdvPh5SzdKb8ClueUkzrD34_kOoM0cG2t0Of_YBkD9MEcVFq6z6L&s=1,fb_post,0.5718567967414856
Metro,0,"Unlike many states, Georgia doesn’t have degrees of murder, but instead has malice murder and felony murder.",crime,2021-11-24T18:56:00+0000,https://metro.co.uk/2021/11/24/ahmaud-arbery-trial-verdict-three-white-men-found-guilty-of-murder-15653122/,article,0.2609557211399078
Daily Mail,0,"It comes as the EU urged European countries to drop all travel bans imposed on the UK, including on the movement of freight, after a French decision to close the border turned Kent into a giant car park with up to 1,500 lorries now filling the motorway and side streets near Dover.",corona,2020-12-22T16:24:36+0000,https://www.dailymail.co.uk/news/article-9079493/Britains-daily-Covid-cases-DOUBLE-week-36-804-infections.html?ito=social-facebook,article,0.2333333333333333
Metro,0,"A study by Public Health England this week found one dose of the Pfizer jab gave 94 per cent protection against hospitalisation against the Delta strain, similar to the 85 per cent protection against the Kent strain which fuelled the second wave last year.",corona,2021-06-18T08:50:00+0000,https://metro.co.uk/2021/06/18/restrictions-could-end-on-july-5-if-covid-vaccine-success-continues-14792359/?ito=facebook|social|metroukfacebook,article,0.2849611043930053
Metro,0,Two arrests had already been made following the incident.,crime,2021-06-22T22:40:38+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F22%2Fman-dies-two-days-after-being-found-in-road-with-serious-stab-wound-14813920%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT2293lIHqVsLJjKftZSxMsxrHpwTDEtSrwJ72uOrDQvjrjfBeT_y4sOKzj1ZXc5Y9y_noBATgWuMAasvcf6vNyGMGENajWtjPlvyMucuX6ONmLnZ9mQ2LHfxdGSEvueHkUWo0tea8gHvklGtQg9&s=1,fb_post,0.1731540262699127
BBC News,1,The Covid misinformation war in Tennessee,corona,2021-11-19T18:18:08+0000,https://www.facebook.com/bbcnews/videos/590185865459853/,fb_post,0.3164964318275451
Daily Mail,0,Everyone on board will be tested for COVID-19 before leaving and will be provided with post-exposure and quarantine public health guidance by the U.S. Centers for Disease Control and Prevention.,corona,2021-12-05T07:34:27+0000,https://www.dailymail.co.uk/news/article-10276697/COVID-cases-Norwegian-Cruise-ship-returning-New-Orleans.html?ito=social-facebook,article,0.2381103038787841
Daily Mail,0,"Vaccinated people generally have a lower risk of severe Covid infection than their unvaccinated peers, which could have resulted in the more mild cases.",corona,2021-11-29T20:24:17+0000,https://www.dailymail.co.uk/health/article-10255315/South-Africa-province-Omicron-variant-detected-sees-330-surge-hospitalizations.html?ito=social-facebook,article,0.4238503575325012
Daily Mail,0,'Male violence is killing us.,crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.6804981231689453
Sky News,0,Read more: https://trib.al/rEtKdSx,corona,2021-06-24T11:22:29+0000,https://www.facebook.com/skynews/videos/329173225371370/,fb_post,0.4418519139289856
Daily Mail,0,"'Relax, breathe, because there's no need to be crying now,' he tells Petito.",crime,2021-09-27T00:31:56+0100,https://www.dailymail.co.uk/news/article-10031047/Utah-cops-told-Brian-Laundrie-hit-Gabby-Petito-pulling-couple-over.html?ito=social-facebook,article,0.7638632655143738
Sky News,0,"It may be a vector.""",corona,2021-11-29T09:04:00+0000,https://news.sky.com/story/covid-19-emergence-of-omicron-variant-could-be-down-to-reservoirs-of-virus-in-the-unvaccinated-and-immunosuppressed-12481188,article,0.7751947045326233
Sky News,0,"A brown bear has been shot dead by a man hunting wild boar after it attacked and tore part of his leg off in southwestern France, according to reports.",crime,2021-11-21T14:22:00+0000,https://news.sky.com/story/france-pensioner-kills-bear-with-rifle-after-part-of-his-leg-torn-off-in-attack-12474409?dcmp=snt-sf-twitter,article,0.2588471472263336
BBC News,0,A member of Uganda's Olympic squad has become the first to test positive for Covid-19 on arrival in Japan ahead of the Tokyo Games.,corona,2021-06-20T22:57:56+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3gFI8Ji&h=AT0AoVY2ET8W4RGMMxyi56Hg22CTOJn_47a0BmFJlGYTSeORcMH-r4c9oFdeZG8dh_OY99ll9YqE12qG2ISbHCQNFFRzTB7ppetIrtq1v3YmBr6V-06Q-UmHCh8ROVR8qNbLY8m7rmBgN8Y7B9Fa&s=1,fb_post,0.1208700239658355
Sky News,0,Latest #COVID19 updates 👇,corona,2021-11-28T22:30:02+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-news-live-boris-johnson-orders-return-of-face-masks-and-self-isolation-for-some-as-australia-detects-first-cases-of-omicron-variant-12469075&h=AT2J6j6qOGE07GvzssIpeg2lDT5_1VpIwdRzNwYhjWQKe9xHTSNXSCJ2KaG0rv8kNLtZjcYHiJHROgDJumDPCWXwX1pQbsJTzsWGCmUIpzX-aK3f5sN8KZXbjdLSy5wlSvuuUbTq62uprap8sSaM&s=1,fb_post,0.4678098857402801
BBC News,0,It didn't take long for things to deteriorate for Arthur.,crime,2021-12-02T16:17:30+0000,https://www.bbc.com/news/uk-england-birmingham-59400890,article,0.7642419934272766
BBC News,0,"Most other European countries are now vaccinating over-12s, including France, which started rolling it out in June.",corona,2021-10-22T13:37:29+0000,https://www.bbc.com/news/health-58954793,article,0.1982949525117874
BBC News,1,The Indian children orphaned by Covid-19,corona,2021-05-31T03:12:09+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F2RNJEzD&h=AT1T-9IOJ6MSF8I__5HETJ00f-lL4slbY_oIu259EfYhzDN8cdl2ywnw7Dj4qta2gtJwP2Ik0NeGp6bP7nYMRbUG3Twrht6hmNB2KXhsHnnn4atRpJkPMiKbLEBDTdeYmCYD5wpfAfbVcp7NMXOO&s=1,fb_post,0.2955291271209717
Sky News,1,COVID: NHS allows GPs to postpone health checks for over-75s to focus on booster jabs,corona,2021-12-04T16:30:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-nhs-allows-gps-to-postpone-health-checks-for-over-75s-to-focus-on-booster-jabs-12486013&h=AT1Fep8OfV6EiXMnkgF797XE3-39oF9TNd1FwGKKyoplmopKtB_xC1-SSoPhlb9dSaiGNGc2Zm-M8oV4WstnTnG6JMzWWDEm4_TYAau3xDJuDdK4FcKt6gK6tv_zZimjBeM3IDgBXtQF4DKLsIuW&s=1,fb_post,0.2397677600383758
Metro,1,Romance fraudster 'Tony' conned hundreds of women on lonely hearts sites,crime,2021-12-06T16:30:02+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F06%2Fromance-fraudster-tony-conned-hundreds-of-women-on-lonely-hearts-sites-15721129%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3KN_m8JDySJaHJ8l2cMm-Nkh-5wEuFvNut9YF73g8HCMqpEbGZ7_-ae6su4lzx2pPMS_QNva1Wjc_7uksgLBFmYparwTV0mPaCHRelIlqHSlAS2EbdnQWMLGub3ijrTONhbSciPIrGyqyo2CUm&s=1,fb_post,0.3529958128929138
BBC News,0,BBC Newsnight https://bbc.in/3Em4J7u,corona,2021-09-15T10:56:58+0000,https://www.facebook.com/bbcnews/videos/3009652402687111/,fb_post,0.4168839752674103
Metro,0,"Over the past two weeks, the jury made up of 11 white jurors and one black juror heard two drastically different retellings of the events in the racially-charged case.",crime,2021-11-24T18:56:00+0000,https://metro.co.uk/2021/11/24/ahmaud-arbery-trial-verdict-three-white-men-found-guilty-of-murder-15653122/,article,0.3232273459434509
Daily Mail,0,The shooting was reported at the Kroger supermarket on Byhalia and Poplar Avenue in Collierville.,crime,2021-09-23T20:47:53+0100,https://www.dailymail.co.uk/news/article-10022601/Multiple-people-injured-mass-shooting-Kroger-store-Memphis.html?ito=social-facebook,article,0.1233341246843338
Metro,1,Alec Baldwin breaks down in tears as he recalls Halyna Hutchins shooting,crime,2021-12-02T03:00:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F01%2Falec-baldwin-breaks-down-in-tears-as-he-recalls-halyna-hutchins-shooting-15698651%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1QFmEG_GSCMRHhR642ozzZkcV07SVkOL938--4WTQHUvK3CyoNr41JjedeAObeGRiPHX4SO5y54rVdukkq3yAjOPrZD3AHoABoGC7kTOOdL-RMvlwkMmdJvsEQA-9vTQVY16eDImDSL-xODxkb&s=1,fb_post,0.3357813954353332
Sky News,0,"Mr Javid added that the new measures, which also include every traveller having a day 2 PCR test and isolating until getting a negative result, are temporary and will be reviewed next week.",corona,2021-12-06T22:52:00+0000,https://news.sky.com/story/covid-19-community-transmission-of-omicron-variant-across-several-regions-of-england-says-sajid-javid-12488521,article,0.3084523677825928
Daily Mail,0,Biden has vowed to deliver 100 million shots in his first 100 days in office.,corona,2020-12-28T19:20:11+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2F9aTsIfD&h=AT37S-y2Tkd_KkQJ56HfHhQdKewGprjOMBcXrc5KgV8R6H0sqakJrmlBBOMEZGLD0qEP1zkTY5taH23vB60o67jXMhTqJVKe1TTJATbBGFGeAl_oLMQOgfp86w88zHWlGgFMKCaMls6iSL5ZJV74&s=1,fb_post,0.3049368262290954
Sky News,1,COVID-19: Secondary school pupils to be tested on site after Christmas break,corona,2021-11-27T19:45:00+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-secondary-school-pupils-to-be-tested-on-site-after-christmas-break-12480091&h=AT2_f-ZaP-qwgs2lpuoOV22ykc6w9ZYGzV2e9V7BXfrtEXiwXgh8e91B1qffB6alZxNMYAUZfD-eNB2u7tJ-4ay_Xx2MoNpS5NLlAD129YhTOCF8Vdn_zKwWQ3l1tSeZ1lN3gCuWrKkv5WVxEQVx&s=1,fb_post,0.182328388094902
BBC News,0,The one-week lockdown comes after Canberra recorded its first case of Covid-19 in more than a year.,corona,2021-08-12T04:01:18+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3yFkVxj&h=AT3V0wTL8sn7Q3cl5pHy4Qqy1ZhbXAKX_kGlrDb5iNfJLVi5eZgnk-iDFbTLY2U8DN8maQtq42WSOope-SO8yVel5d85oxAUF2fV9L6fiMolZThHWXrc0bnrzj8p_YBImOFplgvqsi-akG5fTFYQ&s=1,fb_post,0.1563278883695602
Sky News,0,"""What we have done is try to give them as much as we can at the present time,"" Boris Johnson said during a visit to a COVID-19 vaccination centre in north London",corona,2021-03-07T13:00:04+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-boris-johnson-defends-proposed-1-pay-rise-for-nhs-staff-12238852&h=AT1HsTDya0DOL7kDQN3H4iZyvxWuefzBk-eAt981wu505kDYrLmXI--GomPe01ZHAQwuPD4rhcjhbut4q6xCVz5FkroWEC7NGfd2-Up0Jkz1G2_BYqpVCVItUVbY4fAFokF_ymmvz57Xb_Lf8hl5&s=1,fb_post,0.5232396721839905
Daily Mail,0,"Cases have soared by a massive 408 per cent in just one week while deaths rose from eight to 21 across the same time period, according to the latest figures.",corona,2021-12-05T07:34:27+0000,https://www.dailymail.co.uk/news/article-10276697/COVID-cases-Norwegian-Cruise-ship-returning-New-Orleans.html?ito=social-facebook,article,0.3132185041904449
Daily Mail,0,"One of the officers says the vehicle has bumped a curb, and turns their vehicle's sirens on.",crime,2021-09-27T00:31:56+0100,https://www.dailymail.co.uk/news/article-10031047/Utah-cops-told-Brian-Laundrie-hit-Gabby-Petito-pulling-couple-over.html?ito=social-facebook,article,0.2302889227867126
Sky News,1,"COVID-19: More than 20,000 lives could have been saved if first lockdown was introduced a week earlier, report says",corona,2021-06-23T21:45:18+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-more-than-20000-lives-could-have-been-saved-if-first-lockdown-was-introduced-a-week-earlier-report-says-12340094&h=AT1d-Sqqr9pubnS2qj9AsjVYM1eeY6NPEfiNsjXRG5_abiWWOr3Ca1nyTaOfimzhJtweev34wbEUzNatxWcLtNsQsfNOtsub_LDKsym8E6oYQ9vn9CB2tNMqIPiflhpwM1uHMl4pa4xMhwg1rx62&s=1,fb_post,0.4169248938560486
Metro,1,Traveller brands hotel quarantine a 'disgrace' after six-hour wait at Heathrow,corona,2021-12-03T17:00:03+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F03%2Ftraveller-brands-hotel-quarantine-a-disgrace-after-six-hour-wait-15709711%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT27s0QuuOEz6iFR0tMh7DIOR2i2YztRXcajPORANADs72DGaGsscoYy7EhoiDBcDOy2Ma-2loeA1C06ZTs3K4tDLSGjFLgnkYKoSu9NSJjQxQX3X0yC-a7JCD_cmOeP9yIyGA_Rla35vK95K9TQ&s=1,fb_post,0.7083333333333334
BBC News,0,When Thomas lost his job in the pandemic he put his extra free time to good use picking up litter... now he makes incredible art out of discarded face masks and other rubbish. (Via BBC East Midlands) https://bbc.in/2W4HDRB,corona,2021-08-18T11:39:17+0000,https://www.facebook.com/bbcnews/videos/433399227940807/,fb_post,0.4148332476615906
BBC News,0,"It was identified in two test samples taken in the country between 19 and 23 November, which is before the variant was first reported by South Africa.",corona,2021-11-30T16:30:18+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3rsmqhX&h=AT2aldEVzm3_FAoT6tvjzkKJmZO4LqPTQH59Pp-58jf6I7t3Gikk4iWvWtLiYPTNyWuhf6TOaN-Ergt3G_IjYOsdMn6h35MH_2rPNmwwbFFUFh45YWJuJzF9N5nSChTGTgWzuaPJloHhlCcd-EmG&s=1,fb_post,0.1255740374326706
BBC News,0,"""We did not kidnap Eitan... we brought him home,"" Eitan's maternal aunt Gali Peleg, who had filed for adoption in August, told Israel's Radio 103FM on Sunday.",crime,2021-09-13T15:56:51+0000,https://www.bbc.com/news/world-europe-58541644,article,0.4569215476512909
